time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
2.08,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.081,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.082,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.083,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.084,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.085,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.086,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.087,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.088,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.089,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.09,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.091,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.092,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.093,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.094,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.095,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.096,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.097,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.098,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.099,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.1,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.101,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.102,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.103,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.104,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.105,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.106,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.107,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.108,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.109,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.11,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.111,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.112,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.113,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.114,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.115,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.116,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.117,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.118,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.119,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.12,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.121,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.122,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.123,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.124,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.125,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.126,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.127,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.128,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.129,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.13,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.131,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.132,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.133,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.134,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.135,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.136,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.137,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.138,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.139,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.14,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.141,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.142,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.143,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.144,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.145,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.146,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.147,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.148,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.149,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.15,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.151,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.152,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.153,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.154,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.155,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.156,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.157,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.158,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.159,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.16,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.161,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.162,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.163,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.164,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.165,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.166,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.167,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.168,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.169,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.17,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.171,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.172,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.173,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.174,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.175,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.176,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.177,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.178,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.179,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.18,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.181,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.182,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.183,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.184,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.185,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.186,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.187,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.188,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.189,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.19,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.191,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.192,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.193,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.194,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.195,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.196,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.197,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.198,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.199,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.2,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.201,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.202,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.203,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.204,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.205,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.206,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.207,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.208,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.209,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.21,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.211,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.212,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.213,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.214,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.215,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.216,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.217,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.218,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.219,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.22,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.221,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.222,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.223,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.224,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.225,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.226,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.227,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.228,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.229,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.23,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.231,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.232,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.233,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.234,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.235,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.236,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.237,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.238,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.239,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.24,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.241,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.242,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.243,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.244,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.245,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.246,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.247,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.248,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.249,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.25,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.251,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.252,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.253,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.254,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.255,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.256,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.257,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.258,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.259,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.26,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.261,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.262,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.263,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.264,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.265,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.266,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.267,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.268,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.269,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.27,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.271,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.272,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.273,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.274,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.275,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.276,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.277,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.278,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.279,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.28,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.281,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.282,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.283,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.284,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.285,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.286,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.287,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.288,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.289,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.29,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.291,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.292,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.293,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.294,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.295,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.296,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.297,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.298,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.299,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.3,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.301,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.302,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.303,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.304,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.305,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.306,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.307,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.308,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.309,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.31,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
2.311,0.4457000986462337,1.1181404608423933,-1.7143195107878904,-0.15402519996205594,1.1976727707413837,1.5902948338213825
